Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag,Year,Quarter,Month,YearQ
2019-09-18,Barclays,BCS,7.87,7.92,7.9,7.9,6179418,0.008506,0.2614202089494468,7.18,7.9,Medium,2019,3,9,2019Q3
2019-09-19,Barclays,BCS,7.9,7.91,7.82,7.9,5994199,-0.001126,0.2615381163495465,7.2,7.9,Medium,2019,3,9,2019Q3
2019-09-20,Barclays,BCS,7.82,7.79,7.65,7.78,23696614,-0.014777,0.257094900089844,7.21,7.78,Medium,2019,3,9,2019Q3
2019-09-23,Barclays,BCS,7.59,7.64,7.48,7.57,11716487,-0.026561,0.2708101765465478,7.23,7.57,Medium,2019,3,9,2019Q3
2019-09-24,Barclays,BCS,7.52,7.55,7.47,7.51,20748684,-0.007717,0.2661795155715729,7.24,7.51,Medium,2019,3,9,2019Q3
2019-09-25,Barclays,BCS,7.63,7.81,7.58,7.63,10133783,0.015264,0.2666376513496455,7.25,7.63,Medium,2019,3,9,2019Q3
2019-09-26,Barclays,BCS,7.67,7.7,7.66,7.66,22962838,0.003935,0.2615051152620022,7.27,7.66,Medium,2019,3,9,2019Q3
2019-09-27,Barclays,BCS,7.5,7.5,7.48,7.49,9192907,-0.021814,0.26657898118869,7.28,7.49,Medium,2019,3,9,2019Q3
2019-09-30,Barclays,BCS,7.48,7.52,7.5,7.52,11630064,0.003213,0.2629007134432155,7.29,7.52,Medium,2019,3,9,2019Q3
2019-10-01,Barclays,BCS,7.57,7.59,7.48,7.57,5545501,0.006955,0.2628158019393443,7.3,7.57,Medium,2019,4,10,2019Q4
2019-10-02,Barclays,BCS,7.41,7.52,7.4,7.45,15400844,-0.015431,0.2645787628828264,7.31,7.45,Medium,2019,4,10,2019Q4
2019-10-03,Barclays,BCS,7.48,7.53,7.41,7.47,10567768,0.00287,0.2458789654311718,7.33,7.47,Medium,2019,4,10,2019Q4
2019-10-04,Barclays,BCS,7.46,7.53,7.4,7.48,11964587,0.001185,0.2456048923876411,7.34,7.48,Medium,2019,4,10,2019Q4
2019-10-07,Barclays,BCS,7.43,7.36,7.31,7.33,23288818,-0.020001,0.2495799437617615,7.35,7.36,Medium,2019,4,10,2019Q4
2019-10-08,Barclays,BCS,7.38,7.44,7.34,7.38,18404397,0.00647,0.2459436374473377,7.37,7.36,Medium,2019,4,10,2019Q4
2019-10-09,Barclays,BCS,7.4,7.54,7.37,7.45,24123334,0.01005,0.2433183255858818,7.38,7.35,Medium,2019,4,10,2019Q4
2019-10-10,Barclays,BCS,7.59,7.64,7.53,7.6,9639596,0.019262,0.2486183822755197,7.39,7.35,Medium,2019,4,10,2019Q4
2019-10-11,Barclays,BCS,7.76,7.79,7.74,7.74,20866757,0.018746,0.2530649206040438,7.41,7.34,Medium,2019,4,10,2019Q4
2019-10-14,Barclays,BCS,7.62,7.61,7.52,7.55,8465495,-0.024141,0.2643594122888578,7.43,7.34,Medium,2019,4,10,2019Q4
2019-10-15,Barclays,BCS,7.41,7.46,7.34,7.43,22466962,-0.016383,0.26617937841927,7.44,7.33,Medium,2019,4,10,2019Q4
2019-10-16,Barclays,BCS,7.44,7.54,7.48,7.5,20999346,0.009243,0.2673962745115092,7.45,7.32,Medium,2019,4,10,2019Q4
2019-10-17,Barclays,BCS,7.6,7.6,7.41,7.57,13744047,0.009221,0.2580532892939642,7.46,7.31,Medium,2019,4,10,2019Q4
2019-10-18,Barclays,BCS,7.58,7.68,7.52,7.64,9206330,0.009243,0.2589530811151861,7.47,7.31,Medium,2019,4,10,2019Q4
2019-10-21,Barclays,BCS,8.14,8.19,8.15,8.16,21284517,0.068115,0.2947816944215989,7.5,7.3,Medium,2019,4,10,2019Q4
2019-10-22,Barclays,BCS,8.23,8.29,8.2,8.24,24758074,0.010228,0.294513572401821,7.53,7.3,Medium,2019,4,10,2019Q4
2019-10-23,Barclays,BCS,8.4,8.46,8.4,8.41,13677596,0.020188,0.2952848848080149,7.55,7.3,Medium,2019,4,10,2019Q4
2019-10-24,Barclays,BCS,8.58,8.63,8.54,8.55,15838319,0.016986,0.2911331218076397,7.58,7.29,Medium,2019,4,10,2019Q4
2019-10-25,Barclays,BCS,8.62,8.7,8.56,8.65,20937214,0.011648,0.2917072440527339,7.62,7.29,Medium,2019,4,10,2019Q4
2019-10-28,Barclays,BCS,8.59,8.63,8.59,8.6,24331509,-0.005402,0.2921077665627696,7.65,7.29,Medium,2019,4,10,2019Q4
2019-10-29,Barclays,BCS,8.72,8.79,8.67,8.72,12935145,0.013546,0.2923304998555217,7.68,7.3,Medium,2019,4,10,2019Q4
2019-10-30,Barclays,BCS,8.61,8.6,8.45,8.6,15897788,-0.013473,0.2961178848871065,7.7,7.3,Medium,2019,4,10,2019Q4
2019-10-31,Barclays,BCS,8.57,8.63,8.48,8.57,10831398,-0.004018,0.2965850062864455,7.72,7.3,Medium,2019,4,10,2019Q4
2019-11-01,Barclays,BCS,8.51,8.51,8.43,8.49,23784924,-0.008402,0.29384834541049,7.74,7.3,Medium,2019,4,11,2019Q4
2019-11-04,Barclays,BCS,8.54,8.56,8.5,8.51,20975814,0.001603,0.2801628409904643,7.77,7.3,Medium,2019,4,11,2019Q4
2019-11-05,Barclays,BCS,8.87,8.91,8.84,8.86,13828452,0.040985,0.2974292370441678,7.8,7.31,Medium,2019,4,11,2019Q4
2019-11-06,Barclays,BCS,8.59,8.58,8.49,8.57,22064465,-0.032777,0.3159664440677641,7.82,7.31,High,2019,4,11,2019Q4
2019-11-07,Barclays,BCS,8.6,8.73,8.66,8.67,13206294,0.012263,0.3168580874706072,7.85,7.31,High,2019,4,11,2019Q4
2019-11-08,Barclays,BCS,8.43,8.45,8.37,8.43,11805995,-0.028287,0.3220142084144091,7.88,7.31,High,2019,4,11,2019Q4
2019-11-11,Barclays,BCS,8.38,8.48,8.34,8.36,18626752,-0.008165,0.3239763092403196,7.9,7.32,High,2019,4,11,2019Q4
2019-11-12,Barclays,BCS,8.55,8.53,8.43,8.52,6397955,0.019366,0.3270276296946007,7.92,7.32,High,2019,4,11,2019Q4
2019-11-13,Barclays,BCS,8.5,8.53,8.51,8.53,22548018,0.001293,0.3218740907818372,7.95,7.32,High,2019,4,11,2019Q4
2019-11-14,Barclays,BCS,8.34,8.42,8.36,8.37,19873306,-0.018851,0.3290329723590546,7.96,7.33,High,2019,4,11,2019Q4
2019-11-15,Barclays,BCS,8.24,8.31,8.18,8.27,8019579,-0.012458,0.3324027786471686,7.98,7.33,High,2019,4,11,2019Q4
2019-11-18,Barclays,BCS,8.39,8.43,8.35,8.37,14095769,0.012146,0.3256103974321627,7.99,7.33,High,2019,4,11,2019Q4
2019-11-19,Barclays,BCS,8.3,8.37,8.2,8.26,9650291,-0.012724,0.3293868611827864,7.99,7.34,High,2019,4,11,2019Q4
2019-11-20,Barclays,BCS,8.28,8.34,8.25,8.29,13469755,0.003977,0.3288823866058061,8.0,7.34,High,2019,4,11,2019Q4
2019-11-21,Barclays,BCS,8.34,8.35,8.25,8.3,6592063,0.000963,0.3256505361308821,8.02,7.34,High,2019,4,11,2019Q4
2019-11-22,Barclays,BCS,8.21,8.27,8.14,8.21,13266602,-0.011334,0.3248055558215373,8.02,7.35,High,2019,4,11,2019Q4
2019-11-25,Barclays,BCS,8.51,8.57,8.37,8.52,17422351,0.037974,0.3309426389127545,8.04,7.35,High,2019,4,11,2019Q4
2019-11-26,Barclays,BCS,8.61,8.63,8.52,8.61,20911848,0.01134,0.3256539287386386,8.06,7.35,High,2019,4,11,2019Q4
2019-11-27,Barclays,BCS,8.34,8.33,8.18,8.31,11121602,-0.035561,0.3460114545782033,8.06,7.36,High,2019,4,11,2019Q4
2019-11-28,Barclays,BCS,8.35,8.47,8.26,8.34,19061279,0.003447,0.3456087098700712,8.07,7.36,High,2019,4,11,2019Q4
2019-11-29,Barclays,BCS,8.33,8.28,8.24,8.24,11512324,-0.011514,0.3478204744253305,8.08,7.37,High,2019,4,11,2019Q4
2019-12-02,Barclays,BCS,8.33,8.45,8.28,8.37,23995155,0.015194,0.2905248116312365,8.1,7.37,Medium,2019,4,12,2019Q4
2019-12-03,Barclays,BCS,8.27,8.25,8.2,8.25,20644301,-0.01382,0.2922468682504923,8.11,7.38,Medium,2019,4,12,2019Q4
2019-12-04,Barclays,BCS,8.21,8.25,8.17,8.24,11439519,-0.001865,0.2860671671372493,8.12,7.38,Medium,2019,4,12,2019Q4
2019-12-05,Barclays,BCS,8.27,8.4,8.23,8.31,11969369,0.009066,0.2827547689981061,8.14,7.39,Medium,2019,4,12,2019Q4
2019-12-06,Barclays,BCS,8.44,8.53,8.41,8.44,20949422,0.015429,0.2844081005846933,8.16,7.39,Medium,2019,4,12,2019Q4
2019-12-09,Barclays,BCS,8.27,8.46,8.19,8.26,13877241,-0.021013,0.2902055784729637,8.17,7.4,Medium,2019,4,12,2019Q4
2019-12-10,Barclays,BCS,8.33,8.23,8.17,8.21,24673571,-0.005741,0.2870625111507102,8.18,7.41,Medium,2019,4,12,2019Q4
2019-12-11,Barclays,BCS,8.14,8.26,8.0,8.15,16659943,-0.008219,0.2856112812280064,8.2,7.41,Medium,2019,4,12,2019Q4
2019-12-12,Barclays,BCS,8.01,8.13,7.96,8.05,16421562,-0.011365,0.2869298146780364,8.21,7.42,Medium,2019,4,12,2019Q4
2019-12-13,Barclays,BCS,8.32,8.32,8.22,8.31,11371332,0.031298,0.301799459128877,8.23,7.42,High,2019,4,12,2019Q4
2019-12-16,Barclays,BCS,8.28,8.4,8.29,8.37,11783564,0.007302,0.3026083000545708,8.25,7.43,High,2019,4,12,2019Q4
2019-12-17,Barclays,BCS,8.18,8.23,8.12,8.18,21944287,-0.022081,0.2821954306460877,8.26,7.44,Medium,2019,4,12,2019Q4
2019-12-18,Barclays,BCS,8.32,8.38,8.25,8.31,23553039,0.016348,0.2721183359850179,8.28,7.44,Medium,2019,4,12,2019Q4
2019-12-19,Barclays,BCS,8.66,8.66,8.6,8.63,21191230,0.03759,0.291907298417813,8.3,7.45,Medium,2019,4,12,2019Q4
2019-12-20,Barclays,BCS,8.83,8.82,8.77,8.79,12800757,0.01837,0.2838411682214615,8.32,7.46,Medium,2019,4,12,2019Q4
2019-12-23,Barclays,BCS,8.53,8.62,8.5,8.55,12583754,-0.02664,0.294195695293784,8.34,7.47,Medium,2019,4,12,2019Q4
2019-12-24,Barclays,BCS,8.47,8.67,8.43,8.48,11629383,-0.008382,0.2900489200975918,8.36,7.48,Medium,2019,4,12,2019Q4
2019-12-25,Barclays,BCS,8.64,8.7,8.53,8.67,7665880,0.022505,0.2972920026039415,8.39,7.48,Medium,2019,4,12,2019Q4
2019-12-26,Barclays,BCS,8.52,8.6,8.56,8.56,18138855,-0.012323,0.2941444465003897,8.41,7.49,Medium,2019,4,12,2019Q4
2019-12-27,Barclays,BCS,8.65,8.63,8.58,8.63,7414551,0.007987,0.2920188488112036,8.43,7.5,Medium,2019,4,12,2019Q4
2019-12-30,Barclays,BCS,8.7,8.88,8.7,8.75,24584717,0.013822,0.2925840746367348,8.44,7.51,Medium,2019,4,12,2019Q4
2019-12-31,Barclays,BCS,8.59,8.66,8.56,8.61,23623468,-0.016191,0.2942338626917311,8.44,7.51,Medium,2019,4,12,2019Q4
2020-01-01,Barclays,BCS,8.56,8.63,8.53,8.6,9912894,-0.000891,0.2942235064634623,8.45,7.52,Medium,2020,1,1,2020Q1
2020-01-02,Barclays,BCS,8.13,8.15,8.02,8.11,5366042,-0.057012,0.3394565945064713,8.44,7.53,High,2020,1,1,2020Q1
2020-01-03,Barclays,BCS,8.04,7.98,7.94,7.97,11451406,-0.01791,0.3418001306535936,8.43,7.53,High,2020,1,1,2020Q1
2020-01-06,Barclays,BCS,7.88,7.98,7.93,7.93,24041597,-0.004296,0.3215272581480347,8.41,7.54,High,2020,1,1,2020Q1
2020-01-07,Barclays,BCS,7.69,7.83,7.75,7.76,20943412,-0.02185,0.3237895739201085,8.39,7.54,High,2020,1,1,2020Q1
2020-01-08,Barclays,BCS,7.98,7.98,7.97,7.98,21595291,0.028952,0.321875062595904,8.38,7.55,High,2020,1,1,2020Q1
2020-01-09,Barclays,BCS,7.78,7.78,7.76,7.78,14253656,-0.025067,0.3288869319050921,8.37,7.55,High,2020,1,1,2020Q1
2020-01-10,Barclays,BCS,7.73,7.74,7.68,7.72,14664745,-0.007603,0.3281061994664698,8.35,7.55,High,2020,1,1,2020Q1
2020-01-13,Barclays,BCS,7.73,7.75,7.7,7.74,12527467,0.002465,0.324380617223677,8.33,7.56,High,2020,1,1,2020Q1
2020-01-14,Barclays,BCS,7.93,7.99,7.88,7.94,11910957,0.02558,0.3322996831528991,8.32,7.56,High,2020,1,1,2020Q1
2020-01-15,Barclays,BCS,7.76,7.8,7.72,7.74,20100640,-0.025167,0.3395747617139959,8.3,7.56,High,2020,1,1,2020Q1
2020-01-16,Barclays,BCS,7.94,7.94,7.83,7.9,16047853,0.020675,0.3444449689464144,8.28,7.56,High,2020,1,1,2020Q1
2020-01-17,Barclays,BCS,7.83,7.92,7.85,7.9,7503821,0.000339,0.3407772473446646,8.27,7.56,High,2020,1,1,2020Q1
2020-01-20,Barclays,BCS,7.75,7.85,7.68,7.77,6238669,-0.017153,0.339080380259475,8.26,7.57,High,2020,1,1,2020Q1
2020-01-21,Barclays,BCS,7.84,7.88,7.81,7.83,23969167,0.008309,0.340112819930458,8.25,7.57,High,2020,1,1,2020Q1
2020-01-22,Barclays,BCS,7.83,7.89,7.74,7.86,12051398,0.00367,0.3397727317448611,8.23,7.57,High,2020,1,1,2020Q1
2020-01-23,Barclays,BCS,7.85,7.83,7.78,7.78,19630064,-0.010428,0.3395340938455678,8.22,7.57,High,2020,1,1,2020Q1
2020-01-24,Barclays,BCS,7.77,7.81,7.67,7.79,22702130,0.00139,0.3256496050589257,8.21,7.58,High,2020,1,1,2020Q1
2020-01-27,Barclays,BCS,7.74,7.75,7.68,7.74,22382966,-0.006638,0.3247230589783788,8.2,7.58,High,2020,1,1,2020Q1
2020-01-28,Barclays,BCS,7.78,7.81,7.7,7.76,21956556,0.002161,0.3195067261310458,8.19,7.58,High,2020,1,1,2020Q1
2020-01-29,Barclays,BCS,7.82,7.86,7.8,7.85,9236343,0.011838,0.3175692479304586,8.18,7.59,High,2020,1,1,2020Q1
2020-01-30,Barclays,BCS,7.99,8.09,7.97,8.07,24631630,0.028133,0.3084461177845243,8.18,7.59,High,2020,1,1,2020Q1
2020-01-31,Barclays,BCS,7.88,7.9,7.85,7.89,14484984,-0.021674,0.3072473268920835,8.17,7.59,High,2020,1,1,2020Q1
2020-02-03,Barclays,BCS,8.23,8.21,8.15,8.19,15788665,0.037782,0.3212792957408519,8.16,7.6,High,2020,1,2,2020Q1
2020-02-04,Barclays,BCS,7.9,7.95,7.87,7.91,20847008,-0.034273,0.3347660208533919,8.15,7.6,High,2020,1,2,2020Q1
2020-02-05,Barclays,BCS,7.86,8.05,7.88,7.89,7796175,-0.002519,0.3265418441939712,8.14,7.61,High,2020,1,2,2020Q1
2020-02-06,Barclays,BCS,8.01,7.98,7.93,7.97,12945223,0.010536,0.3275471923667244,8.13,7.61,High,2020,1,2,2020Q1
2020-02-07,Barclays,BCS,8.0,8.11,7.99,8.02,8055068,0.005115,0.3268785568563386,8.13,7.62,High,2020,1,2,2020Q1
2020-02-10,Barclays,BCS,7.91,7.99,7.91,7.93,10361878,-0.010825,0.3241329790576273,8.12,7.62,High,2020,1,2,2020Q1
2020-02-11,Barclays,BCS,7.91,7.96,7.88,7.9,18092574,-0.003512,0.3217524281491527,8.11,7.62,High,2020,1,2,2020Q1
2020-02-12,Barclays,BCS,7.86,7.91,7.81,7.83,9622887,-0.008537,0.3221495120337329,8.11,7.63,High,2020,1,2,2020Q1
2020-02-13,Barclays,BCS,7.85,7.76,7.75,7.75,11166197,-0.010237,0.2796143040982181,8.1,7.63,Medium,2020,1,2,2020Q1
2020-02-14,Barclays,BCS,7.9,7.88,7.84,7.87,19674618,0.015144,0.2790222331623349,8.08,7.63,Medium,2020,1,2,2020Q1
2020-02-17,Barclays,BCS,7.66,7.65,7.58,7.61,5837876,-0.032889,0.2944967326743637,8.07,7.63,Medium,2020,1,2,2020Q1
2020-02-18,Barclays,BCS,7.35,7.39,7.36,7.37,16437533,-0.032149,0.3021816566033267,8.05,7.64,High,2020,1,2,2020Q1
2020-02-19,Barclays,BCS,7.37,7.44,7.34,7.4,22866110,0.004928,0.2888346969018781,8.04,7.64,Medium,2020,1,2,2020Q1
2020-02-20,Barclays,BCS,7.27,7.34,7.27,7.27,24566746,-0.017616,0.284518167928117,8.02,7.64,Medium,2020,1,2,2020Q1
2020-02-21,Barclays,BCS,7.3,7.3,7.24,7.29,13512686,0.002601,0.2843417521817348,8.0,7.64,Medium,2020,1,2,2020Q1
2020-02-24,Barclays,BCS,7.06,7.12,7.03,7.09,18385842,-0.027168,0.2933392636301684,7.98,7.64,Medium,2020,1,2,2020Q1
2020-02-25,Barclays,BCS,6.79,6.8,6.78,6.8,12835958,-0.0419,0.3017785440654486,7.95,7.64,High,2020,1,2,2020Q1
2020-02-26,Barclays,BCS,6.52,6.54,6.5,6.51,10923808,-0.041917,0.3151143869755101,7.91,7.64,High,2020,1,2,2020Q1
2020-02-27,Barclays,BCS,6.49,6.56,6.44,6.48,7950161,-0.004736,0.3051800463004271,7.87,7.64,High,2020,1,2,2020Q1
2020-02-28,Barclays,BCS,6.5,6.6,6.46,6.48,9561679,0.000364,0.3051848573370931,7.82,7.64,High,2020,1,2,2020Q1
2020-03-02,Barclays,BCS,6.28,6.3,6.25,6.27,11725311,-0.032514,0.3130315375956602,7.78,7.63,High,2020,1,3,2020Q1
2020-03-03,Barclays,BCS,6.14,6.22,6.13,6.16,15771386,-0.018147,0.3112339505370681,7.73,7.63,High,2020,1,3,2020Q1
2020-03-04,Barclays,BCS,6.07,6.11,6.07,6.09,12671388,-0.011362,0.3094640646057807,7.68,7.63,High,2020,1,3,2020Q1
2020-03-05,Barclays,BCS,5.85,5.89,5.85,5.89,12107936,-0.033316,0.3178274012709324,7.63,7.62,High,2020,1,3,2020Q1
2020-03-06,Barclays,BCS,5.84,5.81,5.78,5.79,8017721,-0.016273,0.3169000724479517,7.57,7.61,High,2020,1,3,2020Q1
2020-03-09,Barclays,BCS,5.71,5.77,5.69,5.71,18297966,-0.014247,0.3170382382826484,7.51,7.61,High,2020,1,3,2020Q1
2020-03-10,Barclays,BCS,5.56,5.58,5.56,5.56,10653020,-0.025425,0.3179934682253706,7.45,7.6,High,2020,1,3,2020Q1
2020-03-11,Barclays,BCS,5.48,5.52,5.41,5.51,17974549,-0.009975,0.3106841291258748,7.39,7.6,High,2020,1,3,2020Q1
2020-03-12,Barclays,BCS,5.47,5.41,5.38,5.39,9443131,-0.021859,0.2881616552174403,7.33,7.59,Medium,2020,1,3,2020Q1
2020-03-13,Barclays,BCS,5.25,5.32,5.18,5.27,15507278,-0.020955,0.2879858384681317,7.28,7.58,Medium,2020,1,3,2020Q1
2020-03-16,Barclays,BCS,5.21,5.26,5.21,5.22,22187491,-0.010055,0.2444921433044419,7.22,7.57,Medium,2020,1,3,2020Q1
2020-03-17,Barclays,BCS,5.06,5.06,5.02,5.05,12887372,-0.031942,0.2429666544704546,7.17,7.56,Medium,2020,1,3,2020Q1
2020-03-18,Barclays,BCS,5.06,5.07,5.03,5.04,23606426,-0.002294,0.243065634733416,7.11,7.55,Medium,2020,1,3,2020Q1
2020-03-19,Barclays,BCS,4.92,4.94,4.89,4.9,5594091,-0.028477,0.2339907522765917,7.05,7.54,Medium,2020,1,3,2020Q1
2020-03-20,Barclays,BCS,4.85,4.87,4.76,4.81,21848740,-0.018422,0.2253121616141813,7.0,7.53,Medium,2020,1,3,2020Q1
2020-03-23,Barclays,BCS,4.63,4.65,4.58,4.62,15363368,-0.038694,0.233238903757617,6.93,7.52,Medium,2020,1,3,2020Q1
2020-03-24,Barclays,BCS,4.54,4.58,4.54,4.57,24609977,-0.012326,0.2299492369409472,6.87,7.5,Medium,2020,1,3,2020Q1
2020-03-25,Barclays,BCS,4.52,4.56,4.51,4.53,11573643,-0.007659,0.2302774937966256,6.8,7.49,Medium,2020,1,3,2020Q1
2020-03-26,Barclays,BCS,4.47,4.5,4.46,4.47,7092195,-0.014273,0.2293930343980793,6.73,7.48,Medium,2020,1,3,2020Q1
2020-03-27,Barclays,BCS,4.68,4.67,4.62,4.63,15149436,0.037065,0.2633052779924915,6.67,7.46,Medium,2020,1,3,2020Q1
2020-03-30,Barclays,BCS,4.52,4.59,4.51,4.55,14559015,-0.017586,0.2591797603035786,6.6,7.45,Medium,2020,1,3,2020Q1
2020-03-31,Barclays,BCS,4.48,4.51,4.42,4.45,5768976,-0.021258,0.2554994519725814,6.54,7.44,Medium,2020,1,3,2020Q1
2020-04-01,Barclays,BCS,4.57,4.6,4.53,4.57,20614708,0.026263,0.2775862938696531,6.47,7.42,Medium,2020,2,4,2020Q2
2020-04-02,Barclays,BCS,4.71,4.71,4.66,4.69,9631004,0.026201,0.3029872472309794,6.41,7.41,High,2020,2,4,2020Q2
2020-04-03,Barclays,BCS,4.79,4.8,4.79,4.79,6243517,0.021603,0.3169067386333514,6.35,7.4,High,2020,2,4,2020Q2
2020-04-06,Barclays,BCS,4.85,4.9,4.87,4.87,11145779,0.017059,0.3263676082499183,6.29,7.38,High,2020,2,4,2020Q2
2020-04-07,Barclays,BCS,4.94,4.94,4.92,4.92,14021507,0.009526,0.3197153402001479,6.23,7.37,High,2020,2,4,2020Q2
2020-04-08,Barclays,BCS,4.91,4.9,4.88,4.89,8992852,-0.00582,0.3057238416494247,6.17,7.36,High,2020,2,4,2020Q2
2020-04-09,Barclays,BCS,4.95,4.93,4.88,4.93,20482856,0.008154,0.309659743378148,6.11,7.35,High,2020,2,4,2020Q2
2020-04-10,Barclays,BCS,4.94,4.98,4.94,4.94,13306946,0.002672,0.3103304992975422,6.05,7.34,High,2020,2,4,2020Q2
2020-04-13,Barclays,BCS,5.08,5.13,5.05,5.1,16243499,0.030858,0.3223881991941411,5.99,7.33,High,2020,2,4,2020Q2
2020-04-14,Barclays,BCS,5.1,5.16,5.13,5.14,24914574,0.009255,0.3237120693497591,5.94,7.33,High,2020,2,4,2020Q2
2020-04-15,Barclays,BCS,5.14,5.13,5.11,5.12,19945225,-0.004779,0.3232885980938754,5.88,7.32,High,2020,2,4,2020Q2
2020-04-16,Barclays,BCS,5.15,5.18,5.09,5.14,9542709,0.003608,0.3133055206254967,5.82,7.31,High,2020,2,4,2020Q2
2020-04-17,Barclays,BCS,5.21,5.34,5.21,5.23,19403194,0.018952,0.3182371719292343,5.77,7.3,High,2020,2,4,2020Q2
2020-04-20,Barclays,BCS,5.22,5.25,5.2,5.24,6762204,0.00067,0.3166544256942223,5.71,7.29,High,2020,2,4,2020Q2
2020-04-21,Barclays,BCS,5.18,5.29,5.09,5.19,15448244,-0.008721,0.3098485865782475,5.66,7.28,High,2020,2,4,2020Q2
2020-04-22,Barclays,BCS,5.23,5.3,5.26,5.27,8380795,0.014582,0.3125920448899754,5.61,7.27,High,2020,2,4,2020Q2
2020-04-23,Barclays,BCS,5.34,5.36,5.31,5.36,13076693,0.017544,0.3109162458046016,5.56,7.27,High,2020,2,4,2020Q2
2020-04-24,Barclays,BCS,5.33,5.38,5.36,5.36,9531536,0.000809,0.3044867762193994,5.51,7.26,High,2020,2,4,2020Q2
2020-04-27,Barclays,BCS,5.34,5.35,5.33,5.35,10423666,-0.00263,0.3029536887353324,5.47,7.25,High,2020,2,4,2020Q2
2020-04-28,Barclays,BCS,5.42,5.47,5.41,5.44,18925553,0.017114,0.2896759479738313,5.43,7.24,Medium,2020,2,4,2020Q2
2020-04-29,Barclays,BCS,5.3,5.39,5.29,5.34,12146423,-0.018369,0.2957351616595144,5.39,7.23,Medium,2020,2,4,2020Q2
2020-04-30,Barclays,BCS,5.3,5.3,5.21,5.25,7278569,-0.01708,0.2872184698151899,5.35,7.23,Medium,2020,2,4,2020Q2
2020-05-01,Barclays,BCS,5.25,5.25,5.18,5.22,11532134,-0.005866,0.281528347057664,5.3,7.22,Medium,2020,2,5,2020Q2
2020-05-04,Barclays,BCS,5.22,5.27,5.23,5.24,5343275,0.004696,0.2524092772890337,5.27,7.21,Medium,2020,2,5,2020Q2
2020-05-05,Barclays,BCS,5.35,5.36,5.32,5.34,14459247,0.01821,0.2503943127369996,5.24,7.2,Medium,2020,2,5,2020Q2
2020-05-06,Barclays,BCS,5.55,5.54,5.52,5.53,16999288,0.036375,0.2627197496545279,5.22,7.2,Medium,2020,2,5,2020Q2
2020-05-07,Barclays,BCS,5.69,5.69,5.62,5.66,11118225,0.022335,0.258561601217622,5.2,7.19,Medium,2020,2,5,2020Q2
2020-05-08,Barclays,BCS,5.7,5.75,5.71,5.72,23002835,0.011116,0.2437710281193368,5.19,7.19,Medium,2020,2,5,2020Q2
2020-05-11,Barclays,BCS,5.83,5.82,5.75,5.8,15496324,0.013619,0.2327466835082353,5.18,7.18,Medium,2020,2,5,2020Q2
2020-05-12,Barclays,BCS,5.76,5.8,5.71,5.78,15797629,-0.003818,0.218609879284474,5.17,7.18,Medium,2020,2,5,2020Q2
2020-05-13,Barclays,BCS,5.78,5.82,5.78,5.82,7203092,0.00722,0.2122698507247074,5.16,7.17,Medium,2020,2,5,2020Q2
2020-05-14,Barclays,BCS,5.87,5.92,5.81,5.85,24460741,0.00458,0.2054503865735654,5.16,7.16,Medium,2020,2,5,2020Q2
2020-05-15,Barclays,BCS,6.0,6.03,5.96,5.97,18772265,0.020701,0.204926371291504,5.17,7.16,Medium,2020,2,5,2020Q2
2020-05-18,Barclays,BCS,6.03,6.03,5.94,5.96,15023943,-0.001712,0.2044743369989459,5.17,7.15,Medium,2020,2,5,2020Q2
2020-05-19,Barclays,BCS,6.01,6.05,6.02,6.04,5456195,0.014591,0.2055864619286273,5.18,7.15,Medium,2020,2,5,2020Q2
2020-05-20,Barclays,BCS,6.26,6.24,6.17,6.24,9512276,0.032846,0.2150227971540337,5.2,7.15,Medium,2020,2,5,2020Q2
2020-05-21,Barclays,BCS,6.28,6.3,6.27,6.29,6539998,0.00788,0.2150253384118186,5.21,7.14,Medium,2020,2,5,2020Q2
2020-05-22,Barclays,BCS,6.45,6.44,6.42,6.42,15069479,0.021336,0.2176127023478113,5.24,7.14,Medium,2020,2,5,2020Q2
2020-05-25,Barclays,BCS,6.52,6.58,6.5,6.57,19196710,0.022719,0.2116617246907153,5.26,7.14,Medium,2020,2,5,2020Q2
2020-05-26,Barclays,BCS,6.55,6.67,6.52,6.59,9973198,0.00306,0.2122540031928562,5.29,7.13,Medium,2020,2,5,2020Q2
2020-05-27,Barclays,BCS,6.63,6.74,6.64,6.66,15338036,0.010166,0.2085868227689402,5.33,7.13,Medium,2020,2,5,2020Q2
2020-05-28,Barclays,BCS,6.74,6.78,6.62,6.74,15136496,0.011949,0.208153774048269,5.36,7.13,Medium,2020,2,5,2020Q2
2020-05-29,Barclays,BCS,6.82,6.84,6.78,6.84,6528362,0.015103,0.2068757768885503,5.4,7.12,Medium,2020,2,5,2020Q2
2020-06-01,Barclays,BCS,6.83,6.9,6.8,6.81,14761976,-0.004672,0.2093175317586439,5.45,7.12,Medium,2020,2,6,2020Q2
2020-06-02,Barclays,BCS,6.93,6.91,6.72,6.9,21050729,0.013347,0.2028874441127562,5.5,7.12,Medium,2020,2,6,2020Q2
2020-06-03,Barclays,BCS,7.08,7.15,6.93,7.06,20389102,0.023587,0.2064593339623883,5.55,7.12,Medium,2020,2,6,2020Q2
